,id,y,x,street_count,lat,lon,geometry,highway,name,ref,zone
503,907286067,59.8586682,30.2294658,,59.8586682,30.2294658,POINT (30.2294658 59.8586682),,Теремок,,18
504,907972265,59.9277799,30.3083598,,59.9277799,30.3083598,POINT (30.3083598 59.9277799),,Народная аптека,,42
505,908454443,59.9268848,30.2971234,,59.9268848,30.2971234,POINT (30.2971234 59.9268848),,ВТБ,,47
506,909068849,59.8499931,30.2685565,,59.8499931,30.2685565,POINT (30.2685565 59.8499931),,Кофе Хауз,,68
507,909068890,59.924529,30.3215758,,59.924529,30.3215758,POINT (30.3215758 59.924529),,Kimchi to go,,42
508,909068897,59.9263962,30.3203344,,59.9263962,30.3203344,POINT (30.3203344 59.9263962),,Спорт-Бар,,42
509,909068934,59.8509928,30.2680285,,59.8509928,30.2680285,POINT (30.2680285 59.8509928),,Вкусно — и точка,,68
510,909068965,59.9266368,30.3206191,,59.9266368,30.3206191,POINT (30.3206191 59.9266368),,Barashki,,42
511,909068968,59.8508579,30.2680254,,59.8508579,30.2680254,POINT (30.2680254 59.8508579),,Васабико,,68
512,909367651,59.8596887,30.2580587,,59.8596887,30.2580587,POINT (30.2580587 59.8596887),,ПТК,,68
513,910328077,59.9316866,30.2581422,,59.9316866,30.2581422,POINT (30.2581422 59.9316866),,Gong fu la mian,,51
514,910855173,59.9278184,30.3012239,,59.9278184,30.3012239,POINT (30.3012239 59.9278184),,Линдфорс,,47
515,911016414,59.9261021,30.307984,,59.9261021,30.307984,POINT (30.307984 59.9261021),,Сити-Фарм,,47
516,911016416,59.929123,30.3080573,,59.929123,30.3080573,POINT (30.3080573 59.929123),,1913 год,,47
517,911837047,59.8350613,30.1412673,,59.8350613,30.1412673,POINT (30.1412673 59.8350613),,Пятёрочка,,17
518,911966982,59.912837,30.4367101,,59.912837,30.4367101,POINT (30.4367101 59.912837),,Юнион,,29
519,912438463,59.9149981,30.486173,,59.9149981,30.486173,POINT (30.486173 59.9149981),,Пятёрочка,,30
520,913616445,59.9108977,30.46135,,59.9108977,30.46135,POINT (30.46135 59.9108977),,Продукты,,29
521,914333388,59.928896,30.3107238,,59.928896,30.3107238,POINT (30.3107238 59.928896),,Алоэ,,47
522,914800862,59.847191,30.207579,,59.847191,30.207579,POINT (30.207579 59.847191),,Пятёрочка,,18
523,914800955,59.8529273,30.2148008,,59.8529273,30.2148008,POINT (30.2148008 59.8529273),,Евразия,,18
524,914800967,59.8529661,30.214587,,59.8529661,30.214587,POINT (30.214587 59.8529661),,,,18
525,914850425,59.9120284,30.4698178,,59.9120284,30.4698178,POINT (30.4698178 59.9120284),,Волна,,29
526,914850441,59.9048062,30.4549388,,59.9048062,30.4549388,POINT (30.4549388 59.9048062),,,,29
527,915666760,59.9276054,30.3113486,,59.9276054,30.3113486,POINT (30.3113486 59.9276054),,Булочная Ф. Вольчека,,42
528,915686477,59.9057512,30.4765308,,59.9057512,30.4765308,POINT (30.4765308 59.9057512),,Сеть магазинов разливного пива,,29
529,915686478,59.9043596,30.4782705,,59.9043596,30.4782705,POINT (30.4782705 59.9043596),,Горные вершины,,24
530,915686480,59.905591,30.479921,,59.905591,30.479921,POINT (30.479921 59.905591),,Цех85,,24
531,915686482,59.9065719,30.4805444,,59.9065719,30.4805444,POINT (30.4805444 59.9065719),,Продукты,,29
532,915686488,59.9060671,30.4779103,,59.9060671,30.4779103,POINT (30.4779103 59.9060671),,Продукты,,29
533,915754602,59.9159429,30.4731562,,59.9159429,30.4731562,POINT (30.4731562 59.9159429),,Бистро,,29
534,915754605,59.9137886,30.4771777,,59.9137886,30.4771777,POINT (30.4771777 59.9137886),,Диван,,30
535,915754617,59.9173846,30.4738129,,59.9173846,30.4738129,POINT (30.4738129 59.9173846),,Гнездо,,30
536,915754632,59.9080155,30.4805401,,59.9080155,30.4805401,POINT (30.4805401 59.9080155),,Бистро,,29
537,915754634,59.9187387,30.4726596,,59.9187387,30.4726596,POINT (30.4726596 59.9187387),,Озерки,,30
538,916784031,59.9291766,30.3125264,,59.9291766,30.3125264,POINT (30.3125264 59.9291766),,Шумли,,42
539,918186961,59.9298314,30.3142234,,59.9298314,30.3142234,POINT (30.3142234 59.9298314),,Хачапури & вино,,42
540,918186962,59.9340883,30.31288,,59.9340883,30.31288,POINT (30.31288 59.9340883),,Дом мясника,,47
541,918186963,59.9307694,30.3136954,,59.9307694,30.3136954,POINT (30.3136954 59.9307694),,ШарБар,,42
542,918195731,59.9278074,30.3185749,,59.9278074,30.3185749,POINT (30.3185749 59.9278074),,Совкомбанк,,42
543,918195732,59.9276386,30.3181543,,59.9276386,30.3181543,POINT (30.3181543 59.9276386),,Сбербанк,,42
544,918389626,59.9219668,30.4765585,,59.9219668,30.4765585,POINT (30.4765585 59.9219668),,Лекрус,,28
545,918456666,59.8815762,30.2691601,,59.8815762,30.2691601,POINT (30.2691601 59.8815762),,Пятёрочка,,71
546,918456759,59.8819352,30.2694775,,59.8819352,30.2694775,POINT (30.2694775 59.8819352),,Би-Би,,71
547,918481549,59.9195483,30.4648875,,59.9195483,30.4648875,POINT (30.4648875 59.9195483),,Балтинвестбанк,,28
548,918712222,59.8686123,30.2606188,,59.8686123,30.2606188,POINT (30.2606188 59.8686123),,Дикси,,71
549,918712256,59.9211207,30.355725,,59.9211207,30.355725,POINT (30.355725 59.9211207),,Тарелка столовая,,99
550,919640123,59.9291195,30.315315,,59.9291195,30.315315,POINT (30.315315 59.9291195),,Аллегро,,42
551,919640125,59.9275562,30.3179534,,59.9275562,30.3179534,POINT (30.3179534 59.9275562),,Чайникофф,,42
552,919664420,59.9095781,30.4491803,,59.9095781,30.4491803,POINT (30.4491803 59.9095781),,Радуга,,29
553,920079995,59.928798,30.310361,,59.928798,30.310361,POINT (30.310361 59.928798),,Джукито,,47
554,920079996,59.9274974,30.316815,,59.9274974,30.316815,POINT (30.316815 59.9274974),,Булочная Ф. Вольчека,,42
555,920079997,59.9286512,30.3105901,,59.9286512,30.3105901,POINT (30.3105901 59.9286512),,Juno,,42
556,920079999,59.9294738,30.3122325,,59.9294738,30.3122325,POINT (30.3122325 59.9294738),,Вертинский,,42
557,920624473,59.9318236,30.3110914,,59.9318236,30.3110914,POINT (30.3110914 59.9318236),,Sixty Four,,42
558,920624483,59.9292064,30.312642,,59.9292064,30.312642,POINT (30.312642 59.9292064),,Малатан,,42
559,920956435,59.8778262,30.3208034,,59.8778262,30.3208034,POINT (30.3208034 59.8778262),,Стома-Люкс,,6
560,921242996,59.770274,30.3345279,,59.770274,30.3345279,POINT (30.3345279 59.770274),,Продукты,,84
561,922439823,59.810229,30.3812411,,59.810229,30.3812411,POINT (30.3812411 59.810229),,Пятёрочка,,7
562,922439939,59.8101952,30.3813017,,59.8101952,30.3813017,POINT (30.3813017 59.8101952),,,,7
563,922485311,59.9359548,30.3231404,,59.9359548,30.3231404,POINT (30.3231404 59.9359548),,Лингвини,,98
564,922666753,59.9263045,30.3075808,,59.9263045,30.3075808,POINT (30.3075808 59.9263045),,Sabr,,47
565,922666754,59.92667,30.3083673,,59.92667,30.3083673,POINT (30.3083673 59.92667),,Пятёрочка,,42
566,925667510,59.9276112,30.3084269,,59.9276112,30.3084269,POINT (30.3084269 59.9276112),,Все твои друзья,,42
567,927340537,59.9013075,30.464201,,59.9013075,30.464201,POINT (30.464201 59.9013075),,,,24
568,928523968,59.9273738,30.3169306,,59.9273738,30.3169306,POINT (30.3169306 59.9273738),,Hochu Coffee,,42
569,929240459,59.9136231,30.5000348,,59.9136231,30.5000348,POINT (30.5000348 59.9136231),,Автомойка,,30
570,930241522,59.9262,30.4090726,,59.9262,30.4090726,POINT (30.4090726 59.9262),,Дикси,,76
571,930392339,59.9264595,30.3144682,,59.9264595,30.3144682,POINT (30.3144682 59.9264595),,Зелёная линия,,42
572,930734306,59.839055,30.2999698,,59.839055,30.2999698,POINT (30.2999698 59.839055),,Опель-центр,,82
573,930735381,59.8391279,30.2998066,,59.8391279,30.2998066,POINT (30.2998066 59.8391279),,Опель-центр,,82
574,931819241,59.9269081,30.308796,,59.9269081,30.308796,POINT (30.308796 59.9269081),,Versia,,42
575,931819262,59.935651,30.3257901,,59.935651,30.3257901,POINT (30.3257901 59.935651),,René cafe,,98
576,932107974,59.9311455,30.3549322,,59.9311455,30.3549322,POINT (30.3549322 59.9311455),,Столовая №1,,100
577,932730069,59.928218,30.471569,,59.928218,30.471569,POINT (30.471569 59.928218),,,,28
578,932730070,59.9222406,30.4833202,,59.9222406,30.4833202,POINT (30.4833202 59.9222406),,Дикси,,30
579,932730075,59.9308812,30.4727589,,59.9308812,30.4727589,POINT (30.4727589 59.9308812),,Сбербанк,,28
580,933104364,59.9303476,30.3528198,,59.9303476,30.3528198,POINT (30.3528198 59.9303476),,Ак Барс Банк,,100
581,935190355,59.9206686,30.4196457,,59.9206686,30.4196457,POINT (30.4196457 59.9206686),,Три кота,,76
582,937350150,59.9278938,30.3051927,,59.9278938,30.3051927,POINT (30.3051927 59.9278938),,Тан Жен,,47
583,938786137,59.8588463,30.2488187,,59.8588463,30.2488187,POINT (30.2488187 59.8588463),,Перекрёсток,,73
584,940384494,59.7350503,30.6123912,,59.7350503,30.6123912,POINT (30.6123912 59.7350503),,Перекрёсток,,0
585,940482692,59.927133,30.4130858,,59.927133,30.4130858,POINT (30.4130858 59.927133),,,,76
586,941070794,59.8507219,30.3248525,,59.8507219,30.3248525,POINT (30.3248525 59.8507219),,"Блины,Шаверма",,83
587,941164582,59.9279359,30.3435033,,59.9279359,30.3435033,POINT (30.3435033 59.9279359),,О! Cuba,,100
588,941164598,59.9281087,30.3432131,,59.9281087,30.3432131,POINT (30.3432131 59.9281087),,Базара нет,,100
589,943852501,59.898912,30.4296666,,59.898912,30.4296666,POINT (30.4296666 59.898912),,Проспект,,22
590,943852870,59.8960789,30.4245014,,59.8960789,30.4245014,POINT (30.4245014 59.8960789),,Петербургские аптеки,,22
591,943852951,59.8968848,30.4245775,,59.8968848,30.4245775,POINT (30.4245775 59.8968848),,Сбербанк,,22
592,943853130,59.8963396,30.4239546,,59.8963396,30.4239546,POINT (30.4239546 59.8963396),,Озерки,,22
593,945285895,59.9412728,30.3942579,,59.9412728,30.3942579,POINT (30.3942579 59.9412728),,Центральная столовая,,97
594,945286115,59.9421453,30.39662,,59.9421453,30.39662,POINT (30.39662 59.9421453),,Сбербанк,,97
595,945286136,59.9425133,30.3936631,,59.9425133,30.3936631,POINT (30.3936631 59.9425133),,Охотничий клуб,,97
596,946188215,59.927631,30.3117314,,59.927631,30.3117314,POINT (30.3117314 59.927631),,Дикси,,42
597,948333987,59.9208648,30.4910408,,59.9208648,30.4910408,POINT (30.4910408 59.9208648),,Фармакор,,30
598,951238502,59.9225835,30.4197325,,59.9225835,30.4197325,POINT (30.4197325 59.9225835),,Продукты,,76
599,951238512,59.9271594,30.4129399,,59.9271594,30.4129399,POINT (30.4129399 59.9271594),,Спрос,,76
600,951238527,59.9280397,30.4121925,,59.9280397,30.4121925,POINT (30.4121925 59.9280397),,ВЕФК,,76
601,951238530,59.9252154,30.4153072,,59.9252154,30.4153072,POINT (30.4153072 59.9252154),,Малоохтинская,,76
602,951238533,59.9279017,30.4122163,,59.9279017,30.4122163,POINT (30.4122163 59.9279017),,Пышечная,,76
603,951438816,59.9354018,30.3170037,,59.9354018,30.3170037,POINT (30.3170037 59.9354018),,Кинг Понг,,102
604,951471997,59.9410148,30.2807294,,59.9410148,30.2807294,POINT (30.2807294 59.9410148),,Люди любят,,51
605,951471998,59.9417034,30.2799253,,59.9417034,30.2799253,POINT (30.2799253 59.9417034),,Felicita,,51
606,951472003,59.9393969,30.2820921,,59.9393969,30.2820921,POINT (30.2820921 59.9393969),,Первая помощь,,51
607,951472004,59.9412184,30.2804844,,59.9412184,30.2804844,POINT (30.2804844 59.9412184),,Marketplace,,51
608,951472027,59.9410549,30.2801303,,59.9410549,30.2801303,POINT (30.2801303 59.9410549),,Kistochki,,51
609,951472038,59.9402196,30.281576,,59.9402196,30.281576,POINT (30.281576 59.9402196),,Белорусский трикотаж,,51
610,951472045,59.9415494,30.2794285,,59.9415494,30.2794285,POINT (30.2794285 59.9415494),,Брюки,,51
611,951472055,59.9419674,30.2796241,,59.9419674,30.2796241,POINT (30.2796241 59.9419674),,АВ Daily,,51
612,951472057,59.9395067,30.2824865,,59.9395067,30.2824865,POINT (30.2824865 59.9395067),,Явмясо Vostok,,51
613,951472062,59.94216,30.2794102,,59.94216,30.2794102,POINT (30.2794102 59.94216),,BBQ,,51
614,951472070,59.9419762,30.2792037,,59.9419762,30.2792037,POINT (30.2792037 59.9419762),,Цирюльникъ,,51
615,951709265,59.938191,30.2840375,,59.938191,30.2840375,POINT (30.2840375 59.938191),,"Северо-западный окружной медицинский центр, стоматологическое отделение",,51
616,951709274,59.9412307,30.2669168,,59.9412307,30.2669168,POINT (30.2669168 59.9412307),,Art Boho,,49
617,951709278,59.9380905,30.2841784,,59.9380905,30.2841784,POINT (30.2841784 59.9380905),,Это взаимно,,51
618,951709290,59.9392661,30.2816757,,59.9392661,30.2816757,POINT (30.2816757 59.9392661),,Бистро шаверма,,51
619,951709311,59.9382023,30.2830356,,59.9382023,30.2830356,POINT (30.2830356 59.9382023),,"Филиал РАНХиГС, Северо-западный институт управления, юридический факультет",,51
620,951709329,59.9379876,30.2842942,,59.9379876,30.2842942,POINT (30.2842942 59.9379876),,Aurveda,,51
621,951709511,59.9392784,30.2800321,,59.9392784,30.2800321,POINT (30.2800321 59.9392784),,Продукты,,51
622,951709568,59.9375547,30.2847824,,59.9375547,30.2847824,POINT (30.2847824 59.9375547),,5 шагов,,51
623,951709599,59.938198,30.283956,,59.938198,30.283956,POINT (30.283956 59.938198),,Клиника доктора Пеля,,51
624,952046544,59.9425911,30.2774592,,59.9425911,30.2774592,POINT (30.2774592 59.9425911),,,,51
625,952046614,59.9425118,30.277189,,59.9425118,30.277189,POINT (30.277189 59.9425118),,Север-Метрополь,,51
626,952046636,59.9418156,30.2770593,,59.9418156,30.2770593,POINT (30.2770593 59.9418156),,Русские пироги,,51
627,952046644,59.9415214,30.2774063,,59.9415214,30.2774063,POINT (30.2774063 59.9415214),,Городская стоматологическая поликлиника №2,,51
628,952046661,59.9399802,30.2792649,,59.9399802,30.2792649,POINT (30.2792649 59.9399802),,Невский престиж,,51
629,952046667,59.9403342,30.2788051,,59.9403342,30.2788051,POINT (30.2788051 59.9403342),,X-act,,51
630,952046712,59.942076,30.2769925,,59.942076,30.2769925,POINT (30.2769925 59.942076),,Китайская кухня,,51
631,952046746,59.9417373,30.2771382,,59.9417373,30.2771382,POINT (30.2771382 59.9417373),,Толстый фраер,,51
632,952381157,59.9401281,30.2783808,,59.9401281,30.2783808,POINT (30.2783808 59.9401281),,Мадонна,,51
633,952381202,59.9393554,30.2792796,,59.9393554,30.2792796,POINT (30.2792796 59.9393554),,Пышки,,51
634,952381206,59.942175,30.2759711,,59.942175,30.2759711,POINT (30.2759711 59.942175),,Rostic`s,,51
635,952381213,59.9382053,30.2780965,,59.9382053,30.2780965,POINT (30.2780965 59.9382053),,KwakInn,,51
636,952381330,59.9390739,30.2796073,,59.9390739,30.2796073,POINT (30.2796073 59.9390739),,Учкудук,,51
637,952381332,59.9398795,30.2786654,,59.9398795,30.2786654,POINT (30.2786654 59.9398795),,Глеже,,51
638,952381335,59.9405877,30.2778338,,59.9405877,30.2778338,POINT (30.2778338 59.9405877),,Milavitsa,,51
639,952381400,59.9409055,30.2766221,,59.9409055,30.2766221,POINT (30.2766221 59.9409055),,,,51
640,952381406,59.9417825,30.2757395,,59.9417825,30.2757395,POINT (30.2757395 59.9417825),,Перекрёсток,,51
641,952381564,59.9394386,30.279191,,59.9394386,30.279191,POINT (30.279191 59.9394386),,Совкомбанк,,51
642,952381596,59.9393024,30.2793652,,59.9393024,30.2793652,POINT (30.2793652 59.9393024),,МедИнфо,,51
643,952381599,59.9410919,30.2772354,,59.9410919,30.2772354,POINT (30.2772354 59.9410919),,Солидарность,,51
644,952381664,59.9419852,30.2762145,,59.9419852,30.2762145,POINT (30.2762145 59.9419852),,ПиццаН,,51
645,952381703,59.9403985,30.2779638,,59.9403985,30.2779638,POINT (30.2779638 59.9403985),,Лион,,51
646,952381789,59.9410984,30.2766842,,59.9410984,30.2766842,POINT (30.2766842 59.9410984),,Нимфа,,51
647,953835471,59.9412795,30.2743358,,59.9412795,30.2743358,POINT (30.2743358 59.9412795),,Vitality Art,,51
648,953835537,59.9415982,30.2739887,,59.9415982,30.2739887,POINT (30.2739887 59.9415982),,Quzu,,51
649,953835588,59.9402765,30.2754608,,59.9402765,30.2754608,POINT (30.2754608 59.9402765),,Posh,,51
650,953835611,59.9416456,30.2741731,,59.9416456,30.2741731,POINT (30.2741731 59.9416456),,Золотой гвоздь,,51
651,953835658,59.941913,30.2753379,,59.941913,30.2753379,POINT (30.2753379 59.941913),,Бургер Кинг,,51
652,956178605,59.8591803,30.2416155,,59.8591803,30.2416155,POINT (30.2416155 59.8591803),,Фасоль,,73
653,956179355,59.8608167,30.2495028,,59.8608167,30.2495028,POINT (30.2495028 59.8608167),,Азалия,,73
654,957841581,59.8778768,30.2718469,,59.8778768,30.2718469,POINT (30.2718469 59.8778768),,Дикси,,71
655,959146381,59.8931891,30.514804,,59.8931891,30.514804,POINT (30.514804 59.8931891),,Вкусно — и точка,,113
656,959487899,59.9256904,30.3205634,,59.9256904,30.3205634,POINT (30.3205634 59.9256904),,Мясорубка Angus,,42
657,960408929,59.9225215,30.4183966,,59.9225215,30.4183966,POINT (30.4183966 59.9225215),,На Рижской,,76
658,963944132,59.9381376,30.2813704,,59.9381376,30.2813704,POINT (30.2813704 59.9381376),,Мароккино,,51
659,963944134,59.9372245,30.2824546,,59.9372245,30.2824546,POINT (30.2824546 59.9372245),,The 8th Line Pub,,51
660,963944159,59.9368729,30.2828245,,59.9368729,30.2828245,POINT (30.2828245 59.9368729),,Петербург,,51
661,963944161,59.9376239,30.2819482,,59.9376239,30.2819482,POINT (30.2819482 59.9376239),,Рамен шифу,,51
662,963944182,59.9373062,30.2823584,,59.9373062,30.2823584,POINT (30.2823584 59.9373062),,Репин,,51
663,963944190,59.9382811,30.2814872,,59.9382811,30.2814872,POINT (30.2814872 59.9382811),,Гефест,,51
664,965247539,59.9357815,30.2826638,,59.9357815,30.2826638,POINT (30.2826638 59.9357815),,Институт русского языка и культуры,,51
665,965318323,59.9362772,30.2828569,,59.9362772,30.2828569,POINT (30.2828569 59.9362772),,Облако счастья,,51
666,965318325,59.9372851,30.279418,,59.9372851,30.279418,POINT (30.279418 59.9372851),,Факультет довузовского образования,,51
667,965318335,59.9364444,30.2826747,,59.9364444,30.2826747,POINT (30.2826747 59.9364444),,Крузенштерн,,51
668,965318360,59.9367644,30.2796848,,59.9367644,30.2796848,POINT (30.2796848 59.9367644),,Государственный университет Высшая школа экономики,,51
669,965318381,59.9360349,30.2831308,,59.9360349,30.2831308,POINT (30.2831308 59.9360349),,"Факультет филологии и искусств, институт искусств",,51
670,965318389,59.936933,30.2820403,,59.936933,30.2820403,POINT (30.2820403 59.936933),,Школа № 27 имени И. А. Бунина,,51
671,965318393,59.9361663,30.2829924,,59.9361663,30.2829924,POINT (30.2829924 59.9361663),,O'yes,,51
672,965318405,59.936232,30.2829166,,59.936232,30.2829166,POINT (30.2829166 59.936232),,Vinissimo,,51
673,966256306,59.9376295,30.2853496,,59.9376295,30.2853496,POINT (30.2853496 59.9376295),,Продукты,,51
674,966256319,59.9385043,30.2854126,,59.9385043,30.2854126,POINT (30.2854126 59.9385043),,Ногам дорогу,,51
675,966256370,59.9377797,30.2858139,,59.9377797,30.2858139,POINT (30.2858139 59.9377797),,Jennet&Co,,51
676,966256417,59.9378913,30.2851401,,59.9378913,30.2851401,POINT (30.2851401 59.9378913),,Индустриальный сберегательный банк,,51
677,966723123,59.9011352,30.4643575,,59.9011352,30.4643575,POINT (30.4643575 59.9011352),,Озерки,,24
678,967631373,59.9226123,30.4788504,,59.9226123,30.4788504,POINT (30.4788504 59.9226123),,Магнит,,28
679,968065151,59.8954002,30.4214408,,59.8954002,30.4214408,POINT (30.4214408 59.8954002),,Инвитро,,22
680,968065211,59.8966089,30.4303419,,59.8966089,30.4303419,POINT (30.4303419 59.8966089),,"Центр восстановительного лечения имени С.С. Мнухина ""Детская психиатрия""",,22
681,968189018,59.9372963,30.2858,,59.9372963,30.2858,POINT (30.2858 59.9372963),,A&V,,51
682,968499587,59.9348596,30.3204488,,59.9348596,30.3204488,POINT (30.3204488 59.9348596),,Фундаментальная библиотека им. императрицы Марии Фёдоровны РГПУ им. А. И. Герцена,,102
683,968504821,59.9422588,30.2985514,,59.9422588,30.2985514,POINT (30.2985514 59.9422588),,Научная библиотека им. М. Горького СПбГУ,,51
684,968545966,59.9317069,30.3253297,,59.9317069,30.3253297,POINT (30.3253297 59.9317069),,Научная библиотека СПбГЭУ,,102
685,968605957,59.8427357,30.2521072,,59.8427357,30.2521072,POINT (30.2521072 59.8427357),,Озерки,,70
686,968842136,59.9242061,30.4056417,,59.9242061,30.4056417,POINT (30.4056417 59.9242061),,Дельта дент,,76
687,968842334,59.9255425,30.4089193,,59.9255425,30.4089193,POINT (30.4089193 59.9255425),,Центр репродуктивной медицины,,76
688,968842444,59.9233518,30.4051464,,59.9233518,30.4051464,POINT (30.4051464 59.9233518),,Продукты,,76
689,974419887,59.9221417,30.443945,,59.9221417,30.443945,POINT (30.443945 59.9221417),,Пятёрочка,,28
690,974420030,59.922346,30.4442346,,59.922346,30.4442346,POINT (30.4442346 59.922346),,Автозапчасти,,28
691,974623396,59.7328435,30.1172808,,59.7328435,30.1172808,POINT (30.1172808 59.7328435),,Татнефть,,117
692,975223847,59.8991308,30.4292835,,59.8991308,30.4292835,POINT (30.4292835 59.8991308),,Кузов,,22
693,975223885,59.8983943,30.4302542,,59.8983943,30.4302542,POINT (30.4302542 59.8983943),,Спецодежда,,22
694,975223902,59.8972305,30.4324092,,59.8972305,30.4324092,POINT (30.4324092 59.8972305),,Кореана,,22
695,975223909,59.8990127,30.4295041,,59.8990127,30.4295041,POINT (30.4295041 59.8990127),,Индиш,,22
696,975223957,59.8970886,30.4326268,,59.8970886,30.4326268,POINT (30.4326268 59.8970886),,Бегемот,,22
697,975223988,59.8990367,30.4294526,,59.8990367,30.4294526,POINT (30.4294526 59.8990367),,Продукты,,22
698,975224010,59.8969847,30.4328153,,59.8969847,30.4328153,POINT (30.4328153 59.8969847),,Наша столовая,,22
699,977892390,59.9415288,30.2813851,,59.9415288,30.2813851,POINT (30.2813851 59.9415288),,Студия загара «Sun-а-торий»,,51
700,977892391,59.9415624,30.2807604,,59.9415624,30.2807604,POINT (30.2807604 59.9415624),,Чайникофф,,51
701,977892426,59.940805,30.2817915,,59.940805,30.2817915,POINT (30.2817915 59.940805),,Факультет филологии и искусств СПбГУ,,51
702,977892454,59.9415405,30.2809231,,59.9415405,30.2809231,POINT (30.2809231 59.9415405),,Главный сервис,,51
703,977892462,59.941448,30.28101,,59.941448,30.28101,POINT (30.28101 59.941448),,Парадиз,,51
704,977892489,59.9409608,30.2814599,,59.9409608,30.2814599,POINT (30.2814599 59.9409608),,Библиотека №2 имени Л.Н. Толстого,,51
705,977892506,59.941387,30.2809679,,59.941387,30.2809679,POINT (30.2809679 59.941387),,Casa Nostra,,51
706,979036802,59.9416403,30.2806784,,59.9416403,30.2806784,POINT (30.2806784 59.9416403),,Slurp,,51
707,979036805,59.942511,30.2804827,,59.942511,30.2804827,POINT (30.2804827 59.942511),,Sахар,,51
708,979036847,59.9416944,30.2809233,,59.9416944,30.2809233,POINT (30.2809233 59.9416944),,Некабусик,,51
709,979036862,59.9425196,30.2801445,,59.9425196,30.2801445,POINT (30.2801445 59.9425196),,Sai Ram,,51
710,979036889,59.9427839,30.2799855,,59.9427839,30.2799855,POINT (30.2799855 59.9427839),,Ювента,,51
711,979036915,59.9411032,30.2818305,,59.9411032,30.2818305,POINT (30.2818305 59.9411032),,Твой мастер здесь,,51
712,979036936,59.9426953,30.2808111,,59.9426953,30.2808111,POINT (30.2808111 59.9426953),,Город,,51
713,979036938,59.9428369,30.2792511,,59.9428369,30.2792511,POINT (30.2792511 59.9428369),,Кафетерий,,51
714,979036983,59.9431373,30.279348,,59.9431373,30.279348,POINT (30.279348 59.9431373),,Контакт,,51
715,979036994,59.9417855,30.2814338,,59.9417855,30.2814338,POINT (30.2814338 59.9417855),,,,51
716,979037010,59.9428117,30.2803849,,59.9428117,30.2803849,POINT (30.2803849 59.9428117),,Шоколад,,51
717,979037040,59.9432919,30.2798473,,59.9432919,30.2798473,POINT (30.2798473 59.9432919),,Для бережливых,,51
718,979037110,59.9426409,30.2802227,,59.9426409,30.2802227,POINT (30.2802227 59.9426409),,Продукты,,51
719,979037111,59.9422288,30.2799629,,59.9422288,30.2799629,POINT (30.2799629 59.9422288),,Пышки вприпрыжку,,51
720,979037149,59.943095,30.2792167,,59.943095,30.2792167,POINT (30.2792167 59.943095),,Студия Царёвой Ольги,,51
721,979213847,59.8498198,30.3403935,,59.8498198,30.3403935,POINT (30.3403935 59.8498198),,999,,81
722,981562622,59.8583172,30.4769243,,59.8583172,30.4769243,POINT (30.4769243 59.8583172),,,,25
723,982756045,59.9051164,30.4830962,,59.9051164,30.4830962,POINT (30.4830962 59.9051164),,ВТБ,,24
724,982779814,59.8423673,30.3627534,,59.8423673,30.3627534,POINT (30.3627534 59.8423673),,Пятёрочка,,81
725,982791982,59.8479064,30.3619078,,59.8479064,30.3619078,POINT (30.3619078 59.8479064),,Продукты,,81
726,982791983,59.8495805,30.3627645,,59.8495805,30.3627645,POINT (30.3627645 59.8495805),,Лазурный берег,,81
727,982819475,59.8417848,30.4865444,,59.8417848,30.4865444,POINT (30.4865444 59.8417848),,Аркадия,,26
728,982819502,59.8479063,30.3831712,,59.8479063,30.3831712,POINT (30.3831712 59.8479063),,Чаман,,95
729,982819517,59.8475882,30.3819529,,59.8475882,30.3819529,POINT (30.3819529 59.8475882),,Сбербанк,,95
730,983973165,59.8941229,30.4580885,,59.8941229,30.4580885,POINT (30.4580885 59.8941229),,Автомойка,,24
731,984967495,59.8305061,30.377613,,59.8305061,30.377613,POINT (30.377613 59.8305061),,Перекрёсток,,94
732,985966675,59.9280218,30.3203786,,59.9280218,30.3203786,POINT (30.3203786 59.9280218),,ГрандМед,,42
733,986234933,59.9191342,30.3392889,,59.9191342,30.3392889,POINT (30.3392889 59.9191342),,Перекрёсток,,46
734,986234936,59.9188424,30.3385111,,59.9188424,30.3385111,POINT (30.3385111 59.9188424),,Аль-Шарк,,46
735,986576052,59.8489894,30.3304299,,59.8489894,30.3304299,POINT (30.3304299 59.8489894),,Продукты,,83
736,986577297,59.8507629,30.3243938,,59.8507629,30.3243938,POINT (30.3243938 59.8507629),,Тили-Тесто,,83
737,987375426,59.8512738,30.2463231,,59.8512738,30.2463231,POINT (30.2463231 59.8512738),,Библиотека N4,,70
738,987701728,59.8504003,30.3606496,,59.8504003,30.3606496,POINT (30.3606496 59.8504003),,Вместе,,81
739,987701729,59.8511892,30.3602668,,59.8511892,30.3602668,POINT (30.3602668 59.8511892),,Универсам,,81
740,988594359,59.9424286,30.2613906,,59.9424286,30.2613906,POINT (30.2613906 59.9424286),,Пятёрочка,,49
741,988719049,59.8467866,30.3834821,,59.8467866,30.3834821,POINT (30.3834821 59.8467866),,Библиотека имени А. А. Прокофьева,,95
742,988719054,59.8456074,30.3781449,,59.8456074,30.3781449,POINT (30.3781449 59.8456074),,Пятёрочка,,95
743,988719076,59.8420707,30.3924287,,59.8420707,30.3924287,POINT (30.3924287 59.8420707),,Пятёрочка,,95
