,name,geometry,poi_count,poi_attraction,pop,households,vehicles,production,centroid
0,Колпино,"POLYGON ((30.5559935 59.7373946, 30.556042 59.7375017, 30.5559348 59.7379234, 30.5559241 59.7382613, 30.5556451 59.7386263, 30.5555056 59.7390318, 30.55557 59.7395941, 30.5553983 59.7397725, 30.5553661 59.7399671, 30.555688 59.7401131, 30.5556236 59.7404483, 30.5562566 59.7411512, 30.5564498 59.7411566, 30.5572973 59.7412917, 30.55719 59.7416594, 30.5572759 59.7418269, 30.5574046 59.7419405, 30.5568682 59.7420108, 30.5567609 59.7420648, 30.5571364 59.7423568, 30.557351 59.7424216, 30.5575656 59.7424973, 30.5575872 59.7426007, 30.5575548 59.7426865, 30.5572759 59.7427973, 30.5572008 59.7429433, 30.557351 59.7431487, 30.5577051 59.7434839, 30.5581733 59.7436783, 30.5582415 59.7437326, 30.5582745 59.7437827, 30.5582737 59.7439001, 30.5580806 59.7442623, 30.5576407 59.7447326, 30.5575978 59.7451002, 30.5576407 59.7459435, 30.5575924 59.7470813, 30.557351 59.7479192, 30.557233 59.7483057, 30.5568325 59.7490212, 30.5567773 59.7491178, 30.5566327 59.7495187, 30.5512089 59.7492476, 30.5484781 59.7491197, 30.5230704 59.7479294, 30.5241433 59.7533883, 30.5211821 59.7537341, 30.5145946 59.7556904, 30.5142084 59.7559931, 30.5132642 59.7561011, 30.5127492 59.756501, 30.5120411 59.7564902, 30.5115047 59.7567712, 30.5101945 59.7568355, 30.5102924 59.7569778, 30.5103276 59.7570874, 30.5102945 59.7571894, 30.5100533 59.7572726, 30.5096684 59.7573411, 30.5094325 59.7573976, 30.5088221 59.7576941, 30.5086029 59.7578536, 30.508497 59.7580137, 30.5083597 59.758115, 30.5081633 59.7581798, 30.508114 59.7583462, 30.5081974 59.7584543, 30.5083618 59.7585422, 30.508447 59.7586551, 30.508447 59.7587675, 30.5085225 59.7589113, 30.508585 59.7590308, 30.5085335 59.759161, 30.5083471 59.759232, 30.5081014 59.7592663, 30.5079474 59.7593146, 30.507901 59.7594163, 30.5080118 59.7595252, 30.5082427 59.7596342, 30.508567 59.7596051, 30.5089935 59.7594068, 30.509218 59.7593537, 30.5094132 59.7593658, 30.509583 59.7593741, 30.5096969 59.7594802, 30.509673 59.7595462, 30.50958 59.7596311, 30.5093568 59.759683, 30.5092109 59.7597738, 30.5091852 59.7598559, 30.5092204 59.7599129, 30.5093663 59.7599993, 30.5095894 59.7600209, 30.509804 59.7600382, 30.5098469 59.7601247, 30.5097182 59.7603322, 30.5095465 59.7604272, 30.5093491 59.7604575, 30.5090229 59.7605051, 30.5088685 59.7605612, 30.5088164 59.7606577, 30.5088567 59.7607496, 30.508868 59.7610199, 30.508774 59.7611796, 30.5087241 59.7612698, 30.5086444 59.7613547, 30.5083224 59.7615537, 30.5069962 59.7625637, 30.5068167 59.7627157, 30.5067638 59.7628421, 30.5068202 59.7629487, 30.5069217 59.7630096, 30.5078823 59.7634291, 30.5080771 59.7635433, 30.5084131 59.7638233, 30.5093256 59.7650347, 30.5094654 59.7651637, 30.5095615 59.7652815, 30.5095594 59.7653689, 30.5095304 59.7654641, 30.5095304 59.7656024, 30.5095647 59.7657364, 30.5095132 59.7658617, 30.5094102 59.7659568, 30.5094532 59.7660216, 30.5096849 59.7661729, 30.5097408 59.7662399, 30.5098153 59.7663528, 30.5100674 59.7665276, 30.5102061 59.7665887, 30.5102702 59.7666929, 30.5102383 59.7667386, 30.5101447 59.7667609, 30.5097756 59.766856, 30.5096469 59.7669208, 30.509655 59.7669881, 30.5097823 59.7670168, 30.5100207 59.7670205, 30.5103126 59.767034, 30.5104529 59.7670655, 30.5105701 59.767108, 30.5105996 59.7672623, 30.5106565 59.7675016, 30.510569 59.7676987, 30.5105261 59.7683353, 30.5105325 59.7684342, 30.5106104 59.7685755, 30.5106752 59.768661, 30.510761 59.7687035, 30.5108979 59.7686975, 30.5110201 59.7686408, 30.5112165 59.7685371, 30.5113672 59.7683828, 30.5115265 59.7682822, 30.5117604 59.7681298, 30.5118876 59.7681046, 30.5119814 59.7681093, 30.5120888 59.768137, 30.5121542 59.7681836, 30.5121531 59.7682559, 30.5121456 59.7683281, 30.5121488 59.7684278, 30.5122068 59.768607, 30.512409 59.7689302, 30.5126815 59.7691594, 30.5130715 59.769449, 30.5131402 59.7695786, 30.5130972 59.7697471, 30.5129084 59.7698768, 30.5127625 59.7699978, 30.5120329 59.7701533, 30.511784 59.7701706, 30.5115523 59.7701231, 30.5113806 59.7699935, 30.5111403 59.7699935, 30.5108571 59.770054, 30.5106768 59.7701231, 30.5105824 59.7702268, 30.5105567 59.7703997, 30.5107112 59.7705595, 30.5109 59.7706589, 30.5109885 59.7707597, 30.5112261 59.7709485, 30.511578 59.7711429, 30.5120329 59.7713417, 30.5123419 59.771454, 30.5127797 59.771601, 30.5131058 59.7716917, 30.5134406 59.7717349, 30.5138611 59.7717565, 30.5140671 59.7717911, 30.514205 59.7718478, 30.5142332 59.7719027, 30.5142114 59.7719726, 30.5137753 59.77288, 30.5136122 59.772988, 30.5133891 59.7730355, 30.5130801 59.7730615, 30.5128655 59.7731263, 30.5127368 59.773217, 30.5127797 59.7733294, 30.5132088 59.7736923, 30.5132689 59.7737615, 30.5131402 59.7738306, 30.5130028 59.7738306, 30.5126595 59.7736318, 30.5124878 59.773567, 30.5123076 59.7735886, 30.5121359 59.7736966, 30.5119385 59.7738695, 30.511887 59.7740726, 30.5119299 59.7742281, 30.5120844 59.7744053, 30.5122304 59.7745349, 30.5124793 59.7746688, 30.5127453 59.7747336, 30.5130114 59.7748201, 30.5132947 59.7750058, 30.5134577 59.7752608, 30.5135092 59.7754595, 30.5134234 59.7756151, 30.5133032 59.7757447, 30.5131144 59.7758311, 30.5129427 59.7759175, 30.5128655 59.7759996, 30.5128655 59.776099, 30.5129685 59.7762934, 30.5129599 59.7763625, 30.5129771 59.7764792, 30.5130887 59.7765408, 30.5141141 59.7763788, 30.5145049 59.776302, 30.5146094 59.776156, 30.514452 59.7760928, 30.5142989 59.7760169, 30.5144105 59.7759564, 30.5146814 59.7759117, 30.5150628 59.7758311, 30.5153718 59.7757404, 30.5158009 59.7757101, 30.5162215 59.7756496, 30.5164618 59.7756496, 30.5165895 59.7756854, 30.5166834 59.7757178, 30.5167365 59.7757576, 30.5169933 59.7759406, 30.517229 59.7760616, 30.517388 59.7761292, 30.5176929 59.7762386, 30.5179692 59.776314, 30.5182267 59.7763399, 30.5184461 59.7763952, 30.5186692 59.7765348, 30.5187519 59.7766493, 30.5187503 59.7767763, 30.5187331 59.7768929, 30.51857 59.7769966, 30.5182696 59.777083, 30.5178919 59.7771608, 30.5165616 59.7773033, 30.5163212 59.7773466, 30.5161496 59.7774027, 30.5160466 59.7775021, 30.5160037 59.7777268, 30.5160166 59.7778701, 30.5160876 59.7779247, 30.5162646 59.7780214, 30.5164766 59.7781094, 30.5167207 59.7782161, 30.5169191 59.7783225, 30.5170768 59.7784149, 30.5171514 59.7785553, 30.5172973 59.7786935, 30.5174802 59.7787994, 30.5176433 59.7788858, 30.5177629 59.7789225, 30.5180204 59.7790262, 30.5182521 59.7791083, 30.5184924 59.7792033, 30.5186984 59.7793156, 30.51881 59.7794064, 30.5189645 59.7794668, 30.5191362 59.7794971, 30.5192478 59.7794236, 30.5192048 59.7792811, 30.5192392 59.7791817, 30.5193851 59.7791515, 30.519531 59.7791817, 30.5196941 59.7792984, 30.5199087 59.7794539, 30.5201833 59.7796267, 30.520458 59.7797433, 30.5207498 59.7798427, 30.5211275 59.7799118, 30.5212991 59.7799896, 30.5213592 59.7801321, 30.5213249 59.7802876, 30.5213163 59.7804561, 30.5214107 59.7806116, 30.5215824 59.7807888, 30.5215276 59.7810442, 30.5214032 59.7811506, 30.5211526 59.7812916, 30.520965 59.7813057, 30.5208074 59.7812652, 30.5206045 59.7811319, 30.5203813 59.780661, 30.520213 59.7805007, 30.5198995 59.7804088, 30.5195544 59.7804403, 30.5191881 59.7804721, 30.5190732 59.7805083, 30.5190229 59.780572, 30.5190261 59.7806973, 30.5191081 59.780916, 30.5191537 59.7810186, 30.5192453 59.7810877, 30.5196566 59.7812121, 30.5198336 59.7812733, 30.5198803 59.7814105, 30.5195469 59.7821361, 30.519459 59.7823737, 30.5193319 59.7825903, 30.5191593 59.7826806, 30.5184062 59.7826637, 30.5182056 59.7826228, 30.5179383 59.782375, 30.5177849 59.7821287, 30.5175717 59.782048, 30.5173986 59.7820186, 30.5168904 59.7820021, 30.5166133 59.7819802, 30.5165042 59.7819977, 30.5164023 59.7820396, 30.5163161 59.7820985, 30.516256 59.7822324, 30.5162732 59.7825089, 30.5164314 59.7828002, 30.5166701 59.7831385, 30.516845 59.7834349, 30.516996 59.7837153, 30.5171107 59.7838554, 30.5172549 59.7839232, 30.5174744 59.7839691, 30.5176674 59.7840002, 30.5178864 59.7839931, 30.5181669 59.7839415, 30.5185236 59.7838052, 30.5187296 59.7838139, 30.5190129 59.783883, 30.5190644 59.783978, 30.51897 59.7841249, 30.5187554 59.7842588, 30.5184121 59.7843581, 30.5179572 59.7844488, 30.5175967 59.7845525, 30.5174765 59.7846432, 30.5173907 59.7847771, 30.5172619 59.7848808, 30.5170645 59.7849326, 30.5167555 59.7849629, 30.516232 59.7848808, 30.5153822 59.7846821, 30.5148673 59.784613, 30.5142149 59.7846432, 30.5139432 59.7846817, 30.5138201 59.7847771, 30.5138339 59.7849063, 30.5138917 59.7850241, 30.5143208 59.7852789, 30.514647 59.7854344, 30.5148694 59.7856054, 30.5150203 59.7857627, 30.5150925 59.785867, 30.5151706 59.7860564, 30.5152974 59.7862026, 30.5154556 59.7863507, 30.5156678 59.7864765, 30.5159844 59.7866096, 30.5164659 59.7867727, 30.5168712 59.7868582, 30.5171426 59.7869044, 30.5173049 59.786963, 30.517417 59.787036, 30.5174782 59.7871664, 30.5174288 59.7872787, 30.5171778 59.7874062, 30.516824 59.7874806, 30.5164681 59.7875551, 30.5162737 59.7877034, 30.5161685 59.7879049, 30.5159961 59.788082, 30.5158072 59.7882634, 30.5149318 59.7888767, 30.5146657 59.7889976, 30.5143996 59.7891229, 30.5143104 59.7892152, 30.5143223 59.7892748, 30.5144184 59.7893842, 30.5146088 59.7894693, 30.5149127 59.7895577, 30.5152393 59.7896303, 30.515623 59.7896694, 30.5158764 59.7897361, 30.5159972 59.7898524, 30.5159773 59.7899383, 30.5158448 59.7900102, 30.5156919 59.7900915, 30.5155328 59.7902069, 30.5154894 59.7902521, 30.5153969 59.7903102, 30.5151137 59.7903785, 30.5147505 59.7903917, 30.5143138 59.7903496, 30.5138273 59.7903169, 30.5134777 59.7903316, 30.5129614 59.7903755, 30.5126669 59.7903578, 30.5123142 59.7902904, 30.5119294 59.7901485, 30.5117625 59.7900943, 30.5115764 59.7900463, 30.5113256 59.789989, 30.5109794 59.7899196, 30.5108071 59.789895, 30.5106169 59.7899007, 30.510451 59.7899765, 30.5103599 59.7900726, 30.5103302 59.7902256, 30.5103565 59.7903415, 30.5104045 59.7904684, 30.5106371 59.7907129, 30.5108446 59.7908929, 30.5111732 59.7912997, 30.5111388 59.7914552, 30.5110359 59.7915631, 30.5107869 59.7916884, 30.5105724 59.7917704, 30.510332 59.7918266, 30.5099029 59.7919043, 30.5094137 59.7920943, 30.5090617 59.7922541, 30.5087613 59.7925175, 30.5085639 59.7927248, 30.5084781 59.7928716, 30.5084781 59.7929623, 30.5086154 59.793066, 30.508727 59.7931351, 30.5089244 59.7931782, 30.5091991 59.7931912, 30.5096282 59.7931307, 30.5101346 59.7930098, 30.510766 59.792832, 30.5117193 59.7918776, 30.5147877 59.7911218, 30.5154636 59.7913108, 30.5170622 59.7924066, 30.5237999 59.7987109, 30.5270271 59.7965384, 30.5297503 59.7945077, 30.5307823 59.7937725, 30.5406228 59.7868245, 30.5472103 59.7820299, 30.5553642 59.7761977, 30.5609217 59.7775262, 30.5707064 59.7810255, 30.5713501 59.7815007, 30.5743542 59.7789357, 30.5748263 59.7791409, 30.5750531 59.7793536, 30.575132 59.7795378, 30.5750317 59.7796965, 30.5748639 59.7798267, 30.5743933 59.7799989, 30.5741074 59.7801372, 30.5740017 59.7803202, 30.574086 59.7805476, 30.5743987 59.7811923, 30.5745167 59.7815865, 30.5746225 59.7818652, 30.5748493 59.7819321, 30.5751374 59.7819435, 30.5753643 59.7819618, 30.5755666 59.7820083, 30.5757666 59.7820968, 30.5760386 59.7822324, 30.5761244 59.7823134, 30.5762226 59.7824234, 30.5761459 59.7825186, 30.5758831 59.7826455, 30.5758363 59.782765, 30.5756727 59.7829432, 30.5754592 59.7830855, 30.5752983 59.7831584, 30.575198 59.7832172, 30.5751589 59.7832786, 30.5752355 59.7833373, 30.5753804 59.7833778, 30.5755263 59.7833973, 30.5756566 59.7833805, 30.575765 59.7833366, 30.5758927 59.7833306, 30.5760091 59.7833447, 30.576118 59.783367, 30.5762387 59.7834102, 30.5763379 59.7834318, 30.5764919 59.7834365, 30.5768031 59.7834756, 30.5769789 59.7835358, 30.5770836 59.7836127, 30.5771759 59.7837929, 30.5776415 59.784266, 30.577699 59.7844462, 30.5780143 59.784536, 30.578187 59.7845785, 30.5782771 59.7846494, 30.5785936 59.7848249, 30.5787932 59.7850118, 30.5789891 59.7855125, 30.5785385 59.7861604, 30.5792466 59.7864412, 30.5798259 59.7861172, 30.5803409 59.7861388, 30.5806842 59.7859445, 30.5810061 59.7859553, 30.5812421 59.7861604, 30.5813923 59.786452, 30.5819073 59.7867543, 30.5824223 59.7876937, 30.5826583 59.7879259, 30.5830067 59.7880265, 30.5834738 59.788042, 30.584332 59.7878449, 30.5845895 59.7876829, 30.5849114 59.7876829, 30.5852118 59.7878665, 30.5852118 59.7881472, 30.5854693 59.7890218, 30.5861345 59.7896372, 30.5864563 59.7906521, 30.5867997 59.7909005, 30.5877653 59.7909976, 30.5888236 59.7912178, 30.589946 59.7917284, 30.5900475 59.7920227, 30.590718 59.7922845, 30.5909541 59.7924329, 30.5910882 59.7924464, 30.591292 59.7923871, 30.5911579 59.7922764, 30.5913434 59.7922419, 30.5919924 59.7923148, 30.5922928 59.7920989, 30.5930667 59.7919426, 30.5936852 59.7918286, 30.5943743 59.7923687, 30.5945061 59.7929366, 30.5942095 59.7933717, 30.5924384 59.7948803, 30.5920266 59.7954688, 30.5918208 59.7963469, 30.5966058 59.7948572, 30.6006414 59.793725, 30.600526 59.7934784, 30.6005044 59.7933225, 30.6004832 59.793104, 30.6004862 59.7926566, 30.6004982 59.7923299, 30.6005075 59.7921745, 30.600526 59.7920952, 30.6005415 59.7919833, 30.6005693 59.7918636, 30.6007175 59.7913165, 30.6007762 59.7911176, 30.6008129 59.7909987, 30.6008384 59.7908295, 30.6008448 59.7906679, 30.6008429 59.790531, 30.6008356 59.7903936, 30.6008315 59.7901279, 30.6008295 59.7900015, 30.6008428 59.789548, 30.6010558 59.7894471, 30.6011892 59.7893336, 30.6019962 59.788081, 30.6020139 59.7880536, 30.6026477 59.7870698, 30.6030381 59.7864638, 30.6037382 59.7853133, 30.604043 59.7848485, 30.6045528 59.784073, 30.605561 59.782458, 30.6058533 59.7819987, 30.6067549 59.7805745, 30.607489 59.7794414, 30.6079933 59.7786556, 30.6080123 59.7785584, 30.6081852 59.7771977, 30.6083074 59.7762232, 30.6084616 59.7752742, 30.6084653 59.7750781, 30.608396 59.7750149, 30.6084391 59.7747225, 30.6084016 59.7744849, 30.6086134 59.7739466, 30.6120667 59.7746319, 30.6131834 59.7748273, 30.6142516 59.7750346, 30.6165137 59.7754859, 30.6196017 59.77598, 30.619641 59.77586, 30.619584 59.775719, 30.619434 59.7755411, 30.6191406 59.7752668, 30.6190339 59.775067, 30.6190233 59.7748331, 30.6191084 59.7746038, 30.6192091 59.7743473, 30.6192373 59.7741402, 30.619199 59.773977, 30.6190398 59.7737464, 30.6188852 59.7736044, 30.6186938 59.7733969, 30.6186037 59.7731922, 30.6184566 59.7726851, 30.6184747 59.7724898, 30.6185375 59.7722816, 30.6187591 59.7719785, 30.6189881 59.7717535, 30.6190582 59.7715452, 30.6189844 59.7713407, 30.6186002 59.7710264, 30.6182974 59.7707475, 30.6181401 59.7705272, 30.6181184 59.7703596, 30.6184618 59.7703467, 30.6191222 59.7702265, 30.6196135 59.7700572, 30.6198314 59.76983, 30.6200411 59.7695386, 30.6202627 59.7693917, 30.6207072 59.7693137, 30.6215859 59.769188, 30.6222955 59.769077, 30.6224566 59.7689978, 30.622602 59.7689445, 30.6229927 59.7688426, 30.624181 59.7685802, 30.6245089 59.768492, 30.6247413 59.7684073, 30.6249348 59.7683278, 30.6250609 59.7682451, 30.6251712 59.7681448, 30.6252334 59.7680453, 30.6252396 59.76801, 30.625251 59.7679441, 30.6252517 59.7678353, 30.625215 59.7674095, 30.6252353 59.7671969, 30.6252645 59.7670311, 30.625312 59.7668676, 30.6253725 59.7667004, 30.6256802 59.7661107, 30.626086 59.7651979, 30.6262892 59.764856, 30.6264971 59.7645656, 30.6269006 59.7637893, 30.6278927 59.7620482, 30.6279094 59.7620249, 30.6280545 59.761822, 30.6281482 59.7617113, 30.6282432 59.7615989, 30.6283214 59.7615347, 30.6284275 59.7614687, 30.6295723 59.7619305, 30.6301009 59.7621437, 30.6302739 59.7622135, 30.6304639 59.762302, 30.6305339 59.7623329, 30.6318017 59.7628253, 30.6326355 59.7631593, 30.6335185 59.763513, 30.634399 59.7638688, 30.6357041 59.7643917, 30.6363511 59.7646576, 30.6373821 59.7650635, 30.6403192 59.7662523, 30.6408979 59.7664875, 30.6413483 59.7666663, 30.6414001 59.7666872, 30.6418945 59.7668867, 30.6419842 59.766923, 30.6439485 59.7677168, 30.644613 59.7679858, 30.6477628 59.7692498, 30.6483604 59.7694896, 30.6485719 59.7695741, 30.6490649 59.7697727, 30.6501175 59.7701967, 30.6514541 59.7707443, 30.6517138 59.7708645, 30.6520214 59.7710039, 30.6524703 59.7712463, 30.6529089 59.77151, 30.6532625 59.771784, 30.6536545 59.7720798, 30.6537387 59.7721435, 30.6541761 59.7725267, 30.65451 59.772928, 30.6547505 59.7732831, 30.6549168 59.7735682, 30.6550886 59.7739697, 30.65521 59.7743016, 30.6552907 59.7745116, 30.658361 59.7734432, 30.6612149 59.7729787, 30.6721368 59.7727411, 30.688141 59.772497, 30.7009759 59.7722658, 30.7087222 59.7713691, 30.7133141 59.7703537, 30.7180348 59.7690248, 30.7232919 59.7669397, 30.7264677 59.7650921, 30.7373582 59.759669, 30.7441342 59.7562449, 30.7463027 59.7557585, 30.7487633 59.755453, 30.7503586 59.755461, 30.7527618 59.7555525, 30.757659 59.7562927, 30.7589336 59.7552503, 30.7594934 59.7547276, 30.7594665 59.7542136, 30.7594158 59.753758, 30.758891 59.7533698, 30.7579531 59.7530575, 30.7568095 59.752902, 30.7528323 59.7529327, 30.7508761 59.752582, 30.749306 59.7519386, 30.748713 59.75112, 30.7489122 59.7495707, 30.7499653 59.7485146, 30.7507919 59.7480116, 30.7532774 59.7467022, 30.7546911 59.7456714, 30.7564717 59.7445233, 30.7570118 59.7437508, 30.7549194 59.7438425, 30.737604 59.7448877, 30.7030548 59.7452845, 30.6957389 59.7437475, 30.6801346 59.7299826, 30.6829839 59.7249176, 30.6503551 59.721866, 30.6481705 59.7212729, 30.6477617 59.7220287, 30.6457452 59.7237536, 30.6434745 59.7254697, 30.6432589 59.7254155, 30.6428854 59.7255976, 30.6406372 59.7274387, 30.6406179 59.7275343, 30.6406931 59.7277174, 30.6299784 59.7358107, 30.6287768 59.7357867, 30.627442 59.73576, 30.6269202 59.7357496, 30.625655 59.7357243, 30.625221 59.7357156, 30.6250494 59.7357122, 30.6224165 59.7356123, 30.6222404 59.735615, 30.6218795 59.7357701, 30.6216834 59.7356946, 30.621315 59.7358782, 30.620114 59.7355178, 30.6198534 59.7354615, 30.61956 59.7353938, 30.61824 59.7354013, 30.6177919 59.7357943, 30.6166687 59.7354138, 30.616969 59.733493, 30.6171895 59.73192, 30.6173379 59.7308609, 30.6121812 59.7307368, 30.6097882 59.7306664, 30.609258 59.7306539, 30.6070405 59.7305781, 30.6058983 59.730453, 30.6009167 59.7295511, 30.5983939 59.7292761, 30.59135 59.7291239, 30.5884583 59.7298028, 30.5842068 59.729644, 30.583876 59.7295644, 30.5822256 59.7295792, 30.5763451 59.7300056, 30.5759043 59.7301764, 30.570331 59.7306745, 30.5696374 59.7307973, 30.5691565 59.7309096, 30.5673363 59.7314282, 30.5582737 59.7356768, 30.5578634 59.7361391, 30.5565995 59.736265, 30.5554717 59.7367193, 30.5556441 59.7368392, 30.5559935 59.7373946))",406,2692.8510033514804,156715.99321410153,74626.66343528643,46268.53132987759,6940.279699481638,POINT (30.618726970465758 59.75665445173614)
1,Понтонный,"POLYGON ((30.6537387 59.7721435, 30.6536545 59.7720798, 30.6532625 59.771784, 30.6529089 59.77151, 30.6524703 59.7712463, 30.6520214 59.7710039, 30.6517138 59.7708645, 30.6514541 59.7707443, 30.6501175 59.7701967, 30.6490649 59.7697727, 30.6485719 59.7695741, 30.6483604 59.7694896, 30.6477628 59.7692498, 30.644613 59.7679858, 30.6439485 59.7677168, 30.6419842 59.766923, 30.6418945 59.7668867, 30.6414001 59.7666872, 30.6413483 59.7666663, 30.6408979 59.7664875, 30.6403192 59.7662523, 30.6373821 59.7650635, 30.6363511 59.7646576, 30.6357041 59.7643917, 30.634399 59.7638688, 30.6335185 59.763513, 30.6326355 59.7631593, 30.6318017 59.7628253, 30.6305339 59.7623329, 30.6304639 59.762302, 30.6302739 59.7622135, 30.6301009 59.7621437, 30.6295723 59.7619305, 30.6284275 59.7614687, 30.6283214 59.7615347, 30.6282432 59.7615989, 30.6281482 59.7617113, 30.6280545 59.761822, 30.6279094 59.7620249, 30.6278927 59.7620482, 30.6269006 59.7637893, 30.6264971 59.7645656, 30.6262892 59.764856, 30.626086 59.7651979, 30.6256802 59.7661107, 30.6253725 59.7667004, 30.625312 59.7668676, 30.6252645 59.7670311, 30.6252353 59.7671969, 30.625215 59.7674095, 30.6252517 59.7678353, 30.625251 59.7679441, 30.6252396 59.76801, 30.6252334 59.7680453, 30.6251712 59.7681448, 30.6250609 59.7682451, 30.6249348 59.7683278, 30.6247413 59.7684073, 30.6245089 59.768492, 30.624181 59.7685802, 30.6229927 59.7688426, 30.622602 59.7689445, 30.6224566 59.7689978, 30.6222955 59.769077, 30.6215859 59.769188, 30.6207072 59.7693137, 30.6202627 59.7693917, 30.6200411 59.7695386, 30.6198314 59.76983, 30.6196135 59.7700572, 30.6191222 59.7702265, 30.6184618 59.7703467, 30.6181184 59.7703596, 30.6181401 59.7705272, 30.6182974 59.7707475, 30.6186002 59.7710264, 30.6189844 59.7713407, 30.6190582 59.7715452, 30.6189881 59.7717535, 30.6187591 59.7719785, 30.6185375 59.7722816, 30.6184747 59.7724898, 30.6184566 59.7726851, 30.6186037 59.7731922, 30.6186938 59.7733969, 30.6188852 59.7736044, 30.6190398 59.7737464, 30.619199 59.773977, 30.6192373 59.7741402, 30.6192091 59.7743473, 30.6191084 59.7746038, 30.6190233 59.7748331, 30.6190339 59.775067, 30.6191406 59.7752668, 30.619434 59.7755411, 30.619584 59.775719, 30.619641 59.77586, 30.6196017 59.77598, 30.6165137 59.7754859, 30.6142516 59.7750346, 30.6131834 59.7748273, 30.6120667 59.7746319, 30.6086134 59.7739466, 30.6084016 59.7744849, 30.6084391 59.7747225, 30.608396 59.7750149, 30.6084653 59.7750781, 30.6084616 59.7752742, 30.6083074 59.7762232, 30.6081852 59.7771977, 30.6080123 59.7785584, 30.6079933 59.7786556, 30.607489 59.7794414, 30.6067549 59.7805745, 30.6058533 59.7819987, 30.605561 59.782458, 30.6045528 59.784073, 30.604043 59.7848485, 30.6037382 59.7853133, 30.6030381 59.7864638, 30.6026477 59.7870698, 30.6020139 59.7880536, 30.6019962 59.788081, 30.6011892 59.7893336, 30.6010558 59.7894471, 30.6008428 59.789548, 30.6008295 59.7900015, 30.6008315 59.7901279, 30.6008356 59.7903936, 30.6008429 59.790531, 30.6008448 59.7906679, 30.6008384 59.7908295, 30.6008129 59.7909987, 30.6007762 59.7911176, 30.6007175 59.7913165, 30.6005693 59.7918636, 30.6005415 59.7919833, 30.600526 59.7920952, 30.6005075 59.7921745, 30.6004982 59.7923299, 30.6004862 59.7926566, 30.6004832 59.793104, 30.6005044 59.7933225, 30.600526 59.7934784, 30.6006414 59.793725, 30.6042233 59.7932594, 30.6075492 59.7928924, 30.6103296 59.7922999, 30.611468 59.792888, 30.6122437 59.793386, 30.6123083 59.7934274, 30.6127882 59.7937355, 30.6133726 59.7941307, 30.6139753 59.7946028, 30.6175035 59.7943931, 30.6176613 59.7944106, 30.6178131 59.7944451, 30.6179161 59.7947556, 30.6181571 59.7954559, 30.6182608 59.7955947, 30.618283 59.7957589, 30.6228343 59.7973288, 30.6255997 59.7954788, 30.630154 59.7936846, 30.6351468 59.7925384, 30.6443505 59.7914233, 30.6534047 59.7906361, 30.6601389 59.7896399, 30.6701006 59.7864769, 30.6739267 59.785698, 30.6764071 59.7854728, 30.6717345 59.7795837, 30.6681511 59.7793326, 30.6639775 59.7809499, 30.6632457 59.7810009, 30.6632189 59.7814404, 30.663098 59.7815003, 30.663155 59.7815446, 30.6631861 59.7816419, 30.6631446 59.7817714, 30.6632361 59.7819756, 30.6632568 59.7820816, 30.6631522 59.7822499, 30.663086 59.7823231, 30.6630462 59.7824004, 30.6629599 59.7824977, 30.6629824 59.7825664, 30.6630635 59.7827757, 30.6631688 59.782906, 30.6634709 59.7830251, 30.6637034 59.7831311, 30.6637189 59.783244, 30.6637086 59.7833387, 30.6637932 59.7834464, 30.6637068 59.7836419, 30.6635912 59.7837044, 30.6633996 59.7837661, 30.6632045 59.7838348, 30.6629801 59.7838513, 30.6628474 59.7839531, 30.6626472 59.7842603, 30.6623152 59.7846829, 30.6621516 59.7847689, 30.6620454 59.7847914, 30.6617488 59.7847664, 30.6614925 59.7847836, 30.6613338 59.7848684, 30.6612191 59.7848844, 30.661075 59.7849421, 30.6610189 59.7850269, 30.6609408 59.785065, 30.6606991 59.7850613, 30.6604232 59.7851276, 30.6600741 59.7853058, 30.6598886 59.78535, 30.6595517 59.7853684, 30.659216 59.7854895, 30.6591051 59.7855881, 30.6590538 59.7855769, 30.6584526 59.7852005, 30.6578743 59.7846714, 30.6569033 59.783952, 30.6563003 59.7834976, 30.6561109 59.7832226, 30.6560223 59.7830788, 30.6559354 59.7829377, 30.6558182 59.7826585, 30.6557391 59.7823298, 30.6557158 59.7818194, 30.6557057 59.7807711, 30.655661 59.7798626, 30.6556558 59.7797576, 30.6556379 59.779395, 30.655632 59.7792753, 30.6555752 59.7781209, 30.6555315 59.7772347, 30.6555296 59.7771963, 30.6555136 59.7768723, 30.6554964 59.7765225, 30.6554733 59.7760527, 30.6554714 59.7760144, 30.6554535 59.7756522, 30.6554024 59.7751249, 30.6553652 59.7748287, 30.6552907 59.7745116, 30.65521 59.7743016, 30.6550886 59.7739697, 30.6549168 59.7735682, 30.6547505 59.7732831, 30.65451 59.772928, 30.6541761 59.7725267, 30.6537387 59.7721435))",26,251.2846891693209,3982.295950041618,1896.3314047817228,1175.7254709646681,176.35882064470024,POINT (30.63346102576085 59.78145144411541)
