,id,y,x,street_count,lat,lon,geometry,highway,name,ref,zone
77,245975,59.9321118,30.3121902,3,59.9321118,30.3121902,POINT (30.3121902 59.9321118),,,,42
78,245994,59.9256023,30.3003536,3,59.9256023,30.3003536,POINT (30.3003536 59.9256023),,,,47
79,246003,59.9226239,30.3193994,3,59.9226239,30.3193994,POINT (30.3193994 59.9226239),,,,42
80,246008,59.850985,30.3246176,4,59.850985,30.3246176,POINT (30.3246176 59.850985),traffic_signals,,,83
81,246010,59.8510582,30.3297864,4,59.8510582,30.3297864,POINT (30.3297864 59.8510582),traffic_signals,,,83
82,246011,59.8520466,30.3299884,4,59.8520466,30.3299884,POINT (30.3299884 59.8520466),,,,83
83,246012,59.8521407,30.3358301,4,59.8521407,30.3358301,POINT (30.3358301 59.8521407),,,,83
84,246013,59.8442907,30.3301715,4,59.8442907,30.3301715,POINT (30.3301715 59.8442907),traffic_signals,,,83
85,246058,59.7283231,30.3552976,4,59.7283231,30.3552976,POINT (30.3552976 59.7283231),traffic_signals,,,8
86,246069,59.88171,30.4157789,5,59.88171,30.4157789,POINT (30.4157789 59.88171),,,,27
87,246096,59.8637032,30.4169765,5,59.8637032,30.4169765,POINT (30.4169765 59.8637032),traffic_signals,,,96
88,246100,59.8675595,30.4286729,4,59.8675595,30.4286729,POINT (30.4286729 59.8675595),,,,27
89,246113,59.8931055,30.4090124,3,59.8931055,30.4090124,POINT (30.4090124 59.8931055),,,,22
90,246122,59.8986578,30.4303989,4,59.8986578,30.4303989,POINT (30.4303989 59.8986578),traffic_signals,,,22
91,246124,59.895584,30.4281859,3,59.895584,30.4281859,POINT (30.4281859 59.895584),,,,22
92,246126,59.897387,30.4324675,4,59.897387,30.4324675,POINT (30.4324675 59.897387),traffic_signals,,,22
93,246159,59.9010047,30.4584342,5,59.9010047,30.4584342,POINT (30.4584342 59.9010047),traffic_signals,,,29
94,246166,59.9068153,30.4827338,4,59.9068153,30.4827338,POINT (30.4827338 59.9068153),traffic_signals,,,30
95,246175,59.9197281,30.4706907,4,59.9197281,30.4706907,POINT (30.4706907 59.9197281),traffic_signals,,,30
96,246178,59.9216392,30.4787994,4,59.9216392,30.4787994,POINT (30.4787994 59.9216392),traffic_signals,,,30
97,246184,59.9286287,30.4858658,3,59.9286287,30.4858658,POINT (30.4858658 59.9286287),,,,28
98,246191,59.8923354,30.490913,5,59.8923354,30.490913,POINT (30.490913 59.8923354),traffic_signals,,,24
99,246194,59.8864884,30.5010671,3,59.8864884,30.5010671,POINT (30.5010671 59.8864884),,,,23
100,246203,59.8885936,30.5096769,3,59.8885936,30.5096769,POINT (30.5096769 59.8885936),,,,113
101,258913,59.949566,30.4144757,4,59.949566,30.4144757,POINT (30.4144757 59.949566),,,,78
102,258967,59.9483231,30.4363442,3,59.9483231,30.4363442,POINT (30.4363442 59.9483231),,,,78
103,258968,59.9479323,30.4362886,4,59.9479323,30.4362886,POINT (30.4362886 59.9479323),traffic_signals,,,78
104,258976,59.940334,30.4349395,4,59.940334,30.4349395,POINT (30.4349395 59.940334),traffic_signals,,,78
105,258979,59.9373227,30.4352563,3,59.9373227,30.4352563,POINT (30.4352563 59.9373227),,,,78
106,276629,59.9464548,30.4139831,3,59.9464548,30.4139831,POINT (30.4139831 59.9464548),,,,78
107,276639,59.9301875,30.3476196,3,59.9301875,30.3476196,POINT (30.3476196 59.9301875),,,,100
108,276653,59.9313379,30.3360213,3,59.9313379,30.3360213,POINT (30.3360213 59.9313379),,,,102
109,276676,59.9413904,30.3185209,3,59.9413904,30.3185209,POINT (30.3185209 59.9413904),,,,98
110,306604,59.9440964,30.2893728,3,59.9440964,30.2893728,POINT (30.2893728 59.9440964),,,,51
111,306607,59.945354,30.2914755,3,59.945354,30.2914755,POINT (30.2914755 59.945354),,,,51
112,306767,59.9444154,30.2377463,3,59.9444154,30.2377463,POINT (30.2377463 59.9444154),traffic_signals,,,50
113,306874,59.9404949,30.2394265,1,59.9404949,30.2394265,POINT (30.2394265 59.9404949),,,,50
114,306880,59.9398083,30.2370027,1,59.9398083,30.2370027,POINT (30.2370027 59.9398083),,,,50
115,306895,59.9387343,30.218809,3,59.9387343,30.218809,POINT (30.218809 59.9387343),,,,50
116,306919,59.9341975,30.2440877,4,59.9341975,30.2440877,POINT (30.2440877 59.9341975),,,,50
117,306923,59.933598,30.2409347,3,59.933598,30.2409347,POINT (30.2409347 59.933598),,,,50
118,306924,59.9334929,30.2393463,4,59.9334929,30.2393463,POINT (30.2393463 59.9334929),traffic_signals,,,50
119,306925,59.9339075,30.2391303,4,59.9339075,30.2391303,POINT (30.2391303 59.9339075),traffic_signals,,,50
120,306927,59.9379018,30.2240261,3,59.9379018,30.2240261,POINT (30.2240261 59.9379018),,,,50
121,306930,59.9331029,30.2244337,3,59.9331029,30.2244337,POINT (30.2244337 59.9331029),,,,50
122,306934,59.9333108,30.2277496,3,59.9333108,30.2277496,POINT (30.2277496 59.9333108),,,,50
123,306960,59.9339874,30.2351025,4,59.9339874,30.2351025,POINT (30.2351025 59.9339874),traffic_signals,,,50
124,306967,59.9333715,30.2354223,3,59.9333715,30.2354223,POINT (30.2354223 59.9333715),,,,50
125,306968,59.933405,30.2359464,4,59.933405,30.2359464,POINT (30.2359464 59.933405),,,,50
126,306988,59.9325853,30.2517951,3,59.9325853,30.2517951,POINT (30.2517951 59.9325853),,,,50
127,307001,59.9331526,30.2540627,3,59.9331526,30.2540627,POINT (30.2540627 59.9331526),,,,50
128,307010,59.9295016,30.258939,4,59.9295016,30.258939,POINT (30.258939 59.9295016),traffic_signals,,,51
129,307012,59.9318879,30.2611714,2,59.9318879,30.2611714,POINT (30.2611714 59.9318879),,,,51
130,307052,59.9222379,30.2520787,3,59.9222379,30.2520787,POINT (30.2520787 59.9222379),,,,51
131,307054,59.9261121,30.2557522,4,59.9261121,30.2557522,POINT (30.2557522 59.9261121),traffic_signals,,,51
132,307055,59.9262291,30.2403596,3,59.9262291,30.2403596,POINT (30.2403596 59.9262291),,,,50
133,307087,59.9286813,30.2684442,3,59.9286813,30.2684442,POINT (30.2684442 59.9286813),,,,51
134,307090,59.9298949,30.2702794,4,59.9298949,30.2702794,POINT (30.2702794 59.9298949),,,,51
135,307111,59.9266399,30.3056137,4,59.9266399,30.3056137,POINT (30.3056137 59.9266399),,,,47
136,307139,59.9268371,30.3081385,3,59.9268371,30.3081385,POINT (30.3081385 59.9268371),,,,42
137,307155,59.9288741,30.3153398,4,59.9288741,30.3153398,POINT (30.3153398 59.9288741),traffic_signals,,,42
138,307225,59.9146567,30.3223002,4,59.9146567,30.3223002,POINT (30.3223002 59.9146567),traffic_signals,,,46
139,307226,59.9142815,30.3209788,4,59.9142815,30.3209788,POINT (30.3209788 59.9142815),,,,46
140,307236,59.9090611,30.3142154,3,59.9090611,30.3142154,POINT (30.3142154 59.9090611),,,,45
141,307268,59.9119737,30.3487835,4,59.9119737,30.3487835,POINT (30.3487835 59.9119737),traffic_signals,,,91
